,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,stalled-cycles-backend,stalled-cycles-frontend,context-switches,cpu-clock,cpu-migrations,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,problem_size,threads,time,speedup
517,7513406930,56239355,0,0,15709935984,32342598190,6808428341,700738280,0,7365.26,0,131387,131388,7374.09,8884302,11756322745,102,2983,2321936,174793432,138662,0,0,0,55547016,7896273865,2799261,12018020550,450166,171607559,2,4,3.273,1.0526530196557693
518,136083234572,80476042,0,0,228277533935,462262621127,135501150677,952313276,0,77110.34,0,131363,131364,77125.72,12330415,141999395635,404,2685,2714064,509922835,146537,0,0,0,78925893,134795666303,4667540,140947385603,778726,517533692,2,8,22.048666666666666,0.1562603936745986
519,420400692951,92943822,0,0,644164009747,1382211886054,419548219363,15290220262,0,215904.7,0,131193,131194,215934.86,20740361,426868213278,211,4082,3217684,1136201286,163824,0,0,0,91912523,419732260808,8013466,426545244413,1325074,1020087968,2,16,58.117,0.0592827113122379
520,2376256672951,108597463,0,0,3432773198826,7664687880412,2376135053259,11054592790,0,1130518.09,0,131523,131524,1130648.42,83629289,2383945298082,3294,14889,7194103,11897916851,164621,0,0,0,112391591,2379339472646,44218813,2388563563579,4796645,11098148583,2,64,292.011,0.0117986422885895
521,599755895,4851716,0,0,1614576450,4242005249,462455956,195973243,0,1197.59,0,130834,130835,1198.89,1868316,1710829107,18,1400,1718825,125283268,3029,0,0,0,4574385,555127862,998442,1700419305,236228,127801302,0,1,0.4616666666666666,1.0
522,612276472,5593583,0,0,1868349827,4603969281,480965743,224267570,0,1575.81,0,131893,131894,1578.41,2319389,1734780009,36,2650,2240332,149007887,1682,0,0,0,5469557,579657436,1254842,1864454602,318486,147056379,0,2,0.3226666666666666,1.4307851239669422
523,575571503,5392499,0,0,1850096486,4535348474,475407684,216100407,0,1440.78,0,132046,132047,1443.69,2161754,1708466276,0,2699,2299912,153540021,2773,0,0,0,5547131,597653540,1111606,1857465196,266636,146730203,0,4,0.2719999999999999,1.6973039215686276
524,531322030,4736613,0,0,1801569347,4448817026,463143531,205472139,0,1443.82,0,130922,130923,1447.04,2269763,1753828341,16,2072,1876322,129865304,2991,0,0,0,4525382,555036680,1041341,1750352782,241511,126886133,0,8,0.2456666666666666,1.8792401628222524
525,581746580,4774951,0,0,1764637125,4563353905,491954819,219712587,0,1713.38,0,131115,131116,1716.63,2188984,1776299052,42,1349,1846300,124009291,891,0,0,0,4594931,546018041,1154029,1651189357,283497,120120073,0,16,0.2836666666666667,1.627497062279671
526,572568191,4604122,0,0,1614830566,3958900430,430621093,193401383,0,1865.78,0,131035,131036,1869.41,2168522,1643809573,18,2063,2026781,140603930,2324,0,0,0,4469734,584663774,1076617,1924103963,254606,123068485,0,32,0.3036666666666667,1.5203073545554335
527,544204834,4262716,0,0,1882413973,4721149836,487504694,225162382,0,1610.5,0,131253,131254,1614.94,2712967,1967263832,19,2147,2327013,153328907,3750,0,0,0,4944048,454225181,1202880,1389191830,276703,122939895,0,64,0.3346666666666666,1.3794820717131475
528,566731303,5994135,0,0,1902722470,4492112857,489818859,238078011,0,1654.73,0,132318,132319,1660.21,2600271,2006266945,4,3270,2453407,163033922,1394,0,0,0,6635083,483693447,1612913,1295404593,413097,176113766,0,128,0.3956666666666666,1.1668070766638583
529,987051365,7368505,0,0,3029478160,8166308304,826606892,433055000,0,2043.51,0,132885,132886,2046.49,2735039,3433552842,121,2087,2381401,190787619,6557,0,0,0,7639004,1045585758,1450621,3516135672,361133,196362146,1,1,0.8863333333333333,1.0
530,984661750,6393723,0,0,3119121295,8395107039,822975356,395672316,0,2022.57,0,131714,131715,2025.4,3478123,3097607724,6,2194,1920473,173214917,930,0,0,0,6620013,1030916311,1221696,3409430669,261831,170928126,1,2,0.6696666666666666,1.3235440517670485
531,1011443454,6590479,0,0,3099547083,8347183436,813699543,405210032,0,1893.92,0,131978,131979,1895.82,2414612,3322173733,15,1802,1987915,176848674,167,0,0,0,6345989,986704977,1195537,3484893542,240332,176657350,1,4,0.4523333333333333,1.959469417833456
532,1059131463,8320325,0,0,3278438496,8499054604,836292099,453383387,0,1778.21,0,133901,133902,1779.72,3386265,3453688111,333,4900,2932625,222906875,5105,0,0,0,8689935,1019938316,1537002,3377799816,342553,234511437,1,8,0.409,2.167074164629177
533,1038001227,6836105,0,0,3150492917,8155840432,806829548,389776823,0,1547.52,0,131732,131733,1548.75,2473386,3341036458,173,1203,1952642,185354500,5349,0,0,0,6324508,919868611,1240671,3233311289,249941,176403152,1,16,0.3626666666666667,2.443933823529412
534,1011341835,7307653,0,0,3198646717,8068377114,809838383,422060314,0,1885.82,0,132953,132954,1888.23,3041787,3476356600,89,3960,2663495,213454980,4046,0,0,0,7443436,1010017415,1392322,3466910609,302539,195919222,1,32,0.4303333333333333,2.059643687064292
535,1072966850,6192870,0,0,3270793505,8748417541,857079720,410635285,0,1578.64,0,131942,131943,1581.25,2682003,3350934903,76,1954,2326656,210081326,7558,0,0,0,6576236,872378293,1304416,3160226529,248634,166087578,1,64,0.391,2.266837169650469
536,1095715681,6575470,0,0,3096466010,7942680627,799557802,372409993,0,1583.47,0,132152,132153,1587.56,3692648,2965110259,64,2697,3308781,259820606,24417,0,0,0,5765590,937386528,1144696,3395041616,230342,139258140,1,128,0.4606666666666667,1.924023154848046
537,3461713394,15696906,0,0,10583146124,30037079464,2769754238,1499250316,0,4259.11,0,136059,136060,4260.65,5088764,12253987189,17,1856,1851654,312205187,1265,0,0,0,15571271,3397889038,2109806,12064866984,292776,313283762,2,1,3.4386666666666663,1.0
538,3470029429,15708356,0,0,10585086831,30077553896,2769464249,1482835919,0,4551.53,0,136159,136160,4554.13,5393984,12415928513,199,1627,1912582,356123412,34959,0,0,0,15612570,3414589990,2253666,12131935250,321057,362455003,2,2,2.0850000000000004,1.6492406075139885
539,3441160307,15768619,0,0,10720565343,30334313488,2794376117,1502121963,0,4490.05,0,135977,135978,4492.52,6995074,12388870463,368,1807,2005995,355345239,399,0,0,0,15433926,3372477433,2257932,12235261413,304998,381731894,2,4,1.239,2.775356470271724
540,3426784964,15438744,0,0,10651965844,29835087642,2752418268,1459707177,0,4237.62,0,135809,135810,4239.81,6103664,12297845396,19,2361,2017359,369189784,14659,0,0,0,15496130,3402271328,2052758,12187368685,287106,361612107,2,8,1.162,2.959265633964429
541,3414237298,15647367,0,0,10640825979,30115699305,2786374761,1477109313,0,4224.56,0,136103,136104,4227.07,8535541,12323588637,62,2111,2001114,379763142,9739,0,0,0,15483916,3410924590,2189532,12251425998,293307,374959348,2,16,1.0903333333333334,3.1537756037908893
542,3448445412,15608438,0,0,10857295696,30007540237,2769411496,1470714881,0,4310.71,0,136014,136015,4312.55,6479249,12255993531,206,1644,2036829,394526987,1362,0,0,0,15539248,3416529873,2227931,12193950930,328447,379326347,2,32,1.172,2.9340159271899884
543,3481956175,16025823,0,0,10871600157,30105860981,2788404120,1494549332,0,4505.86,0,136114,136115,4509.93,8160921,12355301211,102,2026,1951247,360636514,4663,0,0,0,15788152,3334859919,2273509,11801081802,350173,370010331,2,64,1.186,2.8993816750983696
544,3314699771,15147328,0,0,10699904592,29589661778,2743647538,1489418920,0,4503.65,0,136425,136426,4508.42,6419248,12410158435,84,1722,1966901,351259171,1930,0,0,0,16456759,3440028451,2516048,12092784313,381387,347752336,2,128,1.288333333333333,2.6690815006468305
545,9112404,1055450,67174,1526582,80924233,55411749,29578933,22953493,0,34.08,1,1510,1510,34.08,467938,21770385,46,727135,1117050,23166357,4,43595,159084,203298,965415,11170726,4975,25840568,50,18445174,1,1,0.0139746666666666,1.0
546,9283658,577218,75320,1103587,81963397,67353488,29015274,16788799,6,34.81,2,1517,1517,34.82,953846,25131046,87,1033702,1149636,23873190,0,35326,164015,222005,1095113,10773130,5032,22927109,138,13695962,1,2,0.0080876666666666,1.7278984461937927
547,9136215,309733,129212,1514168,86452200,72909089,31646093,17356947,15,36.46,4,1523,1523,36.49,917804,26337428,91,1156158,1175978,24789155,4,38977,170052,229575,1157621,11128340,5407,22299115,146,11666570,1,4,0.0050479999999999,2.7683571051241413
548,8982829,222855,186837,1901890,91984144,76498056,34018850,18559146,35,38.99,12,1530,1530,39.06,940289,27902389,97,1235529,1226206,26459266,9,39129,187070,245332,1243583,11516024,5453,21328142,708,11103548,1,8,0.004253,3.285837448075868
549,8852151,201006,221345,2079581,106077727,88115719,39161305,21253496,99,45.94,25,1554,1554,46.14,1092510,32295671,112,1479439,1408860,30466377,65,45010,210941,284342,1452083,13079540,8587,21947089,1610,12412147,1,16,0.0058276666666666,2.39798661556941
550,10509789,290031,246140,2592934,136210192,113623618,50214683,27608069,221,61.0,80,1589,1589,61.42,1374448,40863156,144,1822015,1888182,39144361,134,61012,269940,364370,1855534,11665328,16272,25938834,3169,15897143,1,32,0.0105543333333333,1.3240691027382117
551,12123285,201193,370760,2058681,191973970,157261546,69381314,39352140,442,89.99,174,1658,1658,90.84,2004993,58060667,203,2536214,2655610,55394677,18,83057,387656,523566,2592627,21352203,30961,34830681,6411,19776230,1,64,0.0191706666666666,0.7289609125052162
552,15053582,313650,686945,3456260,268253811,80858530,76820557,71820072,896,178.36,388,1799,1799,180.09,1792984,60934105,417,4179459,4030938,85818524,14,124395,591479,796376,4080107,34354673,34898,52408612,9743,28446803,1,128,0.035765,0.390735821799711
553,50870614,2871418,565079,5642205,287924830,211219514,105527967,83762519,0,121.22,1,3695,3695,121.22,795487,92756711,61,1110051,3399194,63615249,6045,404122,1598344,649417,3383118,36186726,30658,74940501,91,69945112,2,1,0.057643,1.0
554,55553795,2163004,563909,4629590,293838398,214356408,127738942,67410577,6,123.79,2,3702,3702,123.8,849750,94111335,124,1129080,2621829,57545033,6315,417759,1425168,616087,2004127,34962154,31358,73997223,243,68354111,2,2,0.0315763333333333,1.8255127785577805
555,47693777,1430626,492459,3189119,300533716,201995265,143145935,68238366,15,126.87,4,3709,3709,126.9,1213526,106272730,117,1708499,2959550,63082663,9726,510421,1625461,612990,1629313,36084115,24950,74367451,1,54669364,2,4,0.0171179999999999,3.3673910503563507
556,53033122,1025081,979179,5483434,319006955,290271452,116447131,76269552,37,134.59,12,3717,3717,134.67,1298071,125372612,112,1881364,2730624,60176604,8594,335796,1223054,494329,874831,34215180,18324,70343131,864,56213625,2,8,0.0135796666666666,4.244802277915511
557,68637175,2315732,1210964,6528193,340752716,302213496,114294632,92618094,91,144.32,26,3741,3741,144.52,1396037,130469662,120,1889193,3546899,73007149,14367,381437,1218750,466857,531611,33087087,29463,70170318,3351,79534130,2,16,0.0103419999999999,5.573680139238059
558,84796227,2749836,1291548,7984881,369237707,325455115,125578179,100032292,205,159.24,78,3772,3772,159.71,1569905,140623420,129,2091120,3810122,67516414,13362,441106,1394026,671387,651129,34723661,47959,80546385,4352,100750148,2,32,0.01362,4.23223201174743
559,80443612,2381881,1404557,8994058,438179452,386374002,146334398,118684825,460,200.53,178,3845,3845,201.47,1714296,167727253,154,2541997,4500150,83733089,17028,712875,2884885,1088927,630890,35260460,58934,81881453,7189,92323745,2,64,0.0209756666666666,2.7480890555723296
560,68472403,1673596,1297352,7975869,536290870,449648340,188186596,129587871,911,271.43,385,3986,3986,273.23,2235577,212147905,189,3166080,4970900,90262658,22587,770106,3702545,1596862,849595,37003239,95242,93633126,10526,80308636,2,128,0.0346526666666666,1.6634506242905789
561,19793972,516990,57848,1374920,71154928,80369698,18175860,17077722,3,30.04,1,818,818,30.05,301030,32451609,71,1784571,25261,38512498,3,1132,1354658,6106,560727,21660357,27,33337378,0,38400213,0,1,0.0205746666666666,1.0
562,22204402,578856,128214,2038925,105605222,109677165,29096250,27600187,847,45.23,2,824,824,45.86,558274,37391132,95,1451994,243430,37545288,0,25892,1865475,55403,565206,22656629,515,38414478,17,43377299,0,2,0.027166,0.7573682789761713
563,26559335,740040,223479,3041816,173484085,176953991,48357878,50889715,2344,71.28,4,828,828,73.92,1202514,43432090,110,2073718,466274,39287819,9,85930,2624508,128443,592699,24668708,533,46577925,138,52171778,0,4,0.03387,0.607459895679559
564,34841431,947112,267123,5438438,333620893,259680470,82405179,110466475,6173,149.16,17,837,837,157.09,2621612,73534073,128,3020398,1268365,57167017,266,207903,4943024,337036,805287,31950512,1072,67831576,282,70848807,0,8,0.068563,0.3000841075604432
565,53445637,1594303,567232,11722670,668192791,323324081,142997012,254289903,16366,367.26,475,860,860,386.9,6379920,141352479,733,6285095,3303806,120534755,706,525020,11260936,970384,1412286,52019555,11783,123889382,397,121080726,0,16,0.2383556666666666,0.0863191840764571
566,95550693,3065386,2964222,23599099,1376464162,505534824,292898467,564049449,33664,764.13,2396,893,893,804.94,12915917,250391470,1971,12475520,7498766,245730710,1468,2509324,23401842,4630913,2873601,91694189,26452,231845378,2466,233497247,0,32,0.4690736666666666,0.0438623357667345
567,192479417,6740535,13318349,52868163,3125646598,948819255,714784671,1230293284,68859,1725.6,4700,965,965,1806.2,28641603,522688691,10713,27121242,16374541,521237885,8097,11467634,51822851,19287402,6427827,189471476,173226,511161477,10227,505011680,0,64,1.0925276666666666,0.0188321699252162
568,373224927,13235943,30017283,106681391,6360327984,1827252184,1567508211,2418119018,139008,3470.36,9918,1102,1102,3624.46,57787789,1035203212,30180,53808294,33868696,1048104885,35558,28987646,104575002,48420285,12612327,371936210,367438,1025933217,27147,998574320,0,128,2.2769626666666665,0.0090360140584943
569,59477258,752078,373581,3413692,227002741,283090757,85487759,17551984,5,95.69,1,1534,1534,95.7,2525042,84511769,60,4168793,830121,89577926,0,393023,2250300,2833503,1148245,55571110,16082,98953842,516,95420502,1,1,0.0734256666666666,1.0
570,60349926,782051,307012,3779957,247269300,293268520,83815552,29003829,805,107.44,2,1540,1540,107.99,2628408,95385419,124,4262133,880844,98081646,23,265389,2681367,1523779,1319948,57142487,5006,98150438,82,98449670,1,2,0.060962,1.2044497665212204
571,54331902,714537,159587,4338433,273493881,321948323,84467848,39514769,1945,119.98,5,1545,1545,122.15,3060892,104510841,204,4748805,1078053,111275290,28,95637,3162511,426460,1760901,52952789,6449,90906896,317,88437973,1,4,0.043794,1.6766147569682297
572,55010537,891293,308598,6669297,425633314,354835808,106718201,105708001,6100,212.35,28,1554,1554,219.72,4794774,131009398,539,6672196,1407370,148438403,200,223143,5588052,707244,1985749,67837004,11183,111239080,824,93971556,1,8,0.0871333333333333,0.842681713848508
573,71230201,1713777,761845,12546277,746245771,389416682,163913818,255362662,14537,388.67,364,1581,1581,407.39,7513597,183948005,1232,9326979,3741112,201419375,614,535455,11303523,1269354,2521274,89839717,49651,167401463,2845,149001346,1,16,0.2036743333333333,0.3605052510298303
574,122120383,3588611,4679209,26641193,1647934136,667989383,368511934,615518430,32510,898.31,1288,1608,1608,939.95,14980087,310429542,4491,15472193,9231935,328903257,3131,4694104,25878742,9316866,4503167,138297125,104430,308274067,4512,289155310,1,32,0.5279863333333333,0.1390673622233908
575,228499834,7840029,17183816,57674557,3759325382,1177238357,894053458,1361975628,66796,2036.88,4209,1682,1682,2121.32,32651454,621606764,24140,30971386,18480168,646352045,7630,16937262,55996621,29120871,8444508,254270233,331527,633344806,16935,585092560,1,64,1.207512666666667,0.0608073676521819
576,389748856,12832362,28500547,105943643,6293190966,1917573035,1568138531,2368309474,134900,3460.98,9199,1819,1819,3611.64,59296495,1053452387,64394,56528469,34777067,1085695786,13761,31134713,102467462,53307563,13345471,396114611,463898,1044891690,36569,1002467273,1,128,2.1862186666666665,0.0335856919466427
577,201149227,1964274,4834721,11097690,767665948,983559799,252449207,57633801,6,323.81,1,3734,3734,323.81,2879116,321366153,59,9518979,1380470,308999127,5703,4672482,10248548,11572028,1875758,191177112,243977,313361284,23,327385507,2,1,0.2562963333333333,1.0
578,202165959,2208017,4731557,11548461,758195367,1002099794,199966916,69990175,629,320.96,2,3740,3740,321.41,3109840,326167107,123,9921666,1840670,324906655,6318,4571205,10879844,10795412,2085928,194595917,184406,326928265,221,332994528,2,2,0.1843623333333333,1.3901773138764788
579,204944700,1795595,4075797,11032486,769698685,1017948695,205817405,64557123,1870,326.5,6,3744,3744,328.41,3600049,332298050,159,10860517,1184055,308191671,4514,3059351,11481077,8190126,1692582,195868419,38118,332454619,411,336035805,2,4,0.1125546666666666,2.2770831358984083
580,217370905,2300008,1605372,14191394,859571697,1105055388,185149573,116344799,5021,375.93,16,3755,3755,381.89,4745776,345966404,374,11917955,1907289,315746296,7970,1528537,13321250,3239239,2029063,191832152,37687,318160840,643,332446215,2,8,0.0876609999999999,2.923721305179422
581,221620986,2946761,1954467,20070469,1230054984,1245419786,234905569,262984311,14544,592.26,694,3773,3773,610.57,8071662,430417737,952,15105694,4317400,404614864,8864,1694921,19398538,3073191,2659975,208569463,66650,376910945,881,363427203,2,16,0.2114273333333333,1.212219485969963
582,251130609,4455029,7682784,32548139,2042208949,1458975013,418544663,583963229,30920,1075.59,964,3813,3813,1115.08,15019911,549768725,2740,21739366,8987306,507916833,12707,6920072,31905118,12766945,4061246,234076789,86389,469613711,3693,467091778,2,32,0.4747846666666667,0.5398159446317419
583,339956135,8645110,18070936,63437011,3961293045,1981539612,875075296,1235193091,65302,2053.99,6212,3881,3881,2132.05,32269128,848735305,21882,36695184,16881585,852431100,25425,18235037,61014517,27382136,8135731,325040134,311161,746794390,10212,734726925,2,64,1.0275476666666667,0.2494252496964455
584,531961395,15403705,34910149,117860103,7429312449,2774380078,1765125007,2507408228,132752,3964.61,12677,4018,4018,4116.65,63401474,1383074933,51064,63802786,34201842,1386536654,33511,38440919,115957327,62081443,15040379,540358488,640485,1313409026,37656,1251909644,2,128,2.2362870000000004,0.1146079789102799
585,622554822,49137486,5768703,89111287,3651878364,3127627184,831293530,469312185,1,1538.58,2,34305,34305,1538.58,65984696,1937290080,60,122518010,4873658,1711427315,33149,6066212,87829572,35136955,49169013,621759683,46250,1944613533,163,1716973361,0,1,1.4535736666666663,1.0
586,628620550,48627047,6262244,91348453,3797222285,3173883049,907800692,498795293,1960,1607.4,2,34195,34195,1609.5,66512189,1958553263,120,123158921,5175708,1717815270,33384,6714365,89823107,38461006,48090688,633077243,56482,1971539915,128,1736334827,0,2,0.7852263333333335,1.8511524702644115
587,647094559,49375690,7285023,97592046,4144587166,3262129612,1019017607,632326763,9005,1775.79,5,34216,34216,1786.22,69343083,2008463193,242,126626427,8360419,1785571588,35502,7640907,95399461,40953480,50178061,646540811,65162,2018242849,527,1781649569,0,4,0.4971616666666666,2.923744456028723
588,656624632,50166757,7613514,102260569,4488636938,3345742432,1037664248,723661296,13112,1962.11,18,34261,34261,1978.06,72510987,2048251089,490,124884006,10009735,1802696975,37831,7922736,97187109,39532129,50728235,657430556,277591,2044576329,458,1807151337,0,8,0.3525806666666666,4.122669800386105
589,665231723,52050385,7626931,106159428,5118874916,3379969226,867569580,887807124,16656,2253.67,112,34384,34384,2274.13,77248950,2067616846,998,113271342,11710247,1846224278,47242,8593624,100680537,36091476,51953564,665733263,753238,2064158130,932,1831516755,0,16,0.2904436666666666,5.0046664241258485
590,681153151,52760768,10190039,111459774,5818780497,3450303649,1062054403,1039224911,21797,2626.48,1035,34599,34599,2655.06,79922687,2098108341,2445,121192092,14123281,1870415813,53750,10116550,106741991,53233526,52738223,675218322,1106559,2094551434,3749,1880617880,0,32,0.351553,4.134721270097728
591,713635625,54856728,15609377,126334962,6402886687,3702782361,1424072875,1286398382,36785,3008.94,4911,35038,35038,3055.84,87657962,2244947364,10077,140715615,18385689,2017780853,41976,19204381,127863606,81406467,49383472,740285204,1505733,2230043095,16100,2017350864,0,64,0.5027056666666667,2.8915004605080368
592,734104367,60254944,17432249,130757811,6762321379,3770241167,1517545037,1356207712,38268,3231.51,6522,35957,35957,3278.18,90975183,2365713921,22125,151554392,20483517,2017064462,47767,21529162,132098890,81402937,43087212,774434979,1520811,2229744148,24412,2075596546,0,128,0.4997966666666666,2.9083300542220503
593,4578895333,209989916,132874278,527425043,26031471588,23016379140,8081896946,2091586945,3,10980.37,1,136759,136759,10980.38,348313992,14074923995,60,608841585,12122444,11211412905,136804,128631777,515163114,563410419,210412579,4570970197,6288186,14075350104,312,11162216210,1,1,10.846225333333336,1.0
594,4582037972,210790585,102146042,511904422,26569579928,23043371279,8666254019,2140161235,910,11214.33,2,135608,135608,11215.16,382511024,14054651127,120,602808774,12760170,11190555285,133871,100063444,501589413,564152354,211156522,4577383098,6712446,14046276827,372,11141499464,1,2,5.546420666666666,1.9555360087484648
595,4620164906,211923252,109663784,526699632,27373770511,23212177575,9090771220,2372474771,12928,11604.42,9,137572,137572,11618.22,382822855,14155858519,240,610572677,17033966,11292739680,136873,108034537,515581963,567944651,211639747,4613609524,7359518,14118863935,650,11230573088,1,4,2.9771183333333333,3.643195909243335
596,4688990728,212951815,101479847,531868599,28588997593,23407640917,9641121846,2591026743,24218,12268.31,19,137963,137963,12293.19,393870520,14256473597,481,607273197,21305669,11430573141,143305,104956648,525107449,564615740,213350962,4691264661,7849903,14338189555,1301,11363071463,1,8,1.7278423333333333,6.2773235289408165
597,4679529898,215862384,108004876,556312547,30473734140,23388727092,9124397772,2938794792,33164,13244.12,71,133596,133596,13282.03,364432110,14262340280,967,566243247,24186935,11455627985,138839,107745191,549854683,512307850,218770067,4702730883,8387806,14326503211,1428,11301263908,1,16,1.127948333333333,9.615888434606196
598,4750595225,221045951,123573257,599706199,34616621681,23776154162,9350299418,3497892337,40290,14988.91,336,133959,133959,15040.31,326247932,14137415419,4936,526504326,29546195,11194396617,148186,118913928,579866631,448291719,222071328,4727505158,9324603,14250349708,9434,11275893980,1,32,0.8919016666666666,12.160786035829812
599,4897735513,230288711,154766881,659644323,44916875672,24414229723,9899851219,4931619810,57101,19579.28,3732,134644,134644,19661.35,300253105,14446457304,3588,493451586,40571141,11494983585,155691,155042984,643408060,393506818,229004259,4915514847,10691241,14606401560,28258,11488463556,1,64,1.0844593333333334,10.001504897371287
600,4998242732,233535443,171777013,689826249,38812575399,25496918767,8963312478,5298065048,123311,17420.17,27234,136017,136017,17582.13,389801366,15207428234,13539,632752939,57402278,12277915514,178596,166941108,666955562,517030268,228180437,4979131451,11414768,14970799011,32503,12178032326,1,128,1.4676016666666667,7.390442229442367
601,35442325288,910165698,1203215486,3684188537,185150460284,177901839039,73164553871,9046139988,80,78384.23,6,549876,549876,78384.21,838749718,98085480850,60,3824890538,50283231,69329994515,557603,1196653058,3624690869,3396410011,909006143,35414923990,54218025,98065863724,789,69117580472,2,1,77.98449933333333,1.0
602,35496271633,911226315,1200383483,3696133772,236519421935,178263489494,123718664250,9417664766,1590,99752.16,8,566814,566814,99752.93,847644182,98202002335,120,3837538102,50196203,69418673609,572107,1194372617,3633990143,3393794966,910102803,35466357596,53975488,98143826846,1856,69210433023,2,2,49.72718533333333,1.568246801233257
603,35550439177,912117425,1200546433,3710126011,274039661274,178628244802,160685352122,9647893824,4556,115743.7,13,591800,591800,115746.09,857775815,98245471945,220,3846968988,53160117,69505116065,597525,1196431411,3650877093,3392723787,911281224,35512705474,53947121,98283639006,5302,69252568091,2,4,28.951079333333336,2.6936646622201925
604,35605734478,912035549,1199615896,3722422648,301901693997,178909176286,186404841944,10164000155,12709,128159.99,67,574828,574828,128167.87,865327991,98555630220,480,3845186029,56726625,69687837753,604798,1193839535,3659950891,3381254888,914999734,35578211899,54194091,98538719721,12404,69366185372,2,8,16.152058333333333,4.828146216658661
605,35818731104,914527628,1198904215,3746871742,386957897601,179368398009,266130504729,11523364477,29973,164203.15,109,556909,556909,164218.81,877717618,99379636784,961,3853463656,67116649,70322443843,596649,1194523227,3694733024,3381024057,912995926,35706709997,53975643,99188488391,11276,70142364549,2,16,10.380013333333332,7.512947896020687
606,36079882695,920938242,1184606633,3813041956,668897687624,181861930616,529059923939,14496537627,42565,282829.39,229,564290,564290,282847.2,907131695,100994069001,1922,3825711949,86804713,71812522520,619375,1185730391,3754010862,3349071396,919459982,36192454300,54106617,100787474392,25815,71086250844,2,32,8.982175666666667,8.68213918624838
607,37093053684,986055405,691019770,3894305200,757962583631,183533897537,287454586991,24551269132,113560,327994.34,2548,592148,592148,328103.8,964015813,102426612210,3855,2524110182,130483559,72560243065,742485,693070901,3827925855,1880358929,980844299,36806334903,56847003,102336556931,109396,72556420079,2,64,6.075847333333333,12.835164390239784
608,37677735683,992136537,937848523,4076784138,673950927840,187318381749,258692231411,28077060603,269534,290598.16,67593,578337,578337,290982.75,1066247812,104966225331,17757,3091651575,187849227,75360073372,739855,940580862,4020832946,2488820569,992317385,37591004991,60654011,105154136836,168686,75187219330,2,128,7.086552,11.004575897182908
609,621670938,41997713,4630793,89250292,3879580878,3439146353,900548948,417548921,1,1634.77,2,34320,34320,1634.77,76668251,1844787849,60,122163135,4167632,1866540308,32870,5205652,88325171,30555765,41763816,623661159,50612,1846875082,136,1876069420,0,1,1.5566889999999998,1.0
610,629947655,42119074,5131403,91781798,4061735381,3487342219,1009346069,449637539,1531,1717.94,2,34213,34213,1719.52,77517569,1864553646,121,122553727,5119126,1882189097,32999,5815507,90295803,36798328,41744060,627765321,61008,1863634300,233,1894600777,0,2,0.835908,1.8622731209654648
611,652157661,43187793,5787240,98129731,4423662692,3589055282,1141109708,583208506,8365,1907.51,7,34244,34244,1916.92,80103669,1928436495,239,125508507,8239555,1952160324,34579,6434280,95777984,37124045,43795843,651216783,69795,1936195207,226,1954511288,0,4,0.5315333333333334,2.928676157029975
612,664158193,42470363,6684830,101693817,4835837034,3650082998,1192376134,676598537,13184,2117.63,23,34309,34309,2132.3,81897867,1953631693,479,124539315,9446364,1976161141,35458,7005430,99738959,45679608,43616549,658128521,262473,1951206261,565,1955366085,0,8,0.3774763333333333,4.123938012890874
613,666113674,45028410,7038776,105969711,5282842007,3714159520,950765331,847037791,16225,2347.15,108,34457,34457,2366.95,81732208,1966042067,1039,117359837,11362007,1978606366,42725,7838343,100539942,37184830,44955778,660846433,709690,1965238610,1102,1956631258,0,16,0.3138653333333333,4.959735385451935
614,683257671,46609359,9619374,109179325,6142511665,3754864126,1019935004,1005750154,18033,2753.44,335,34719,34719,2776.97,82770211,2006920287,2252,119598416,12807687,1967143073,40114,10601732,103894792,53359221,44559332,667660202,1153537,1985087222,4493,1982909817,0,32,0.3117973333333333,4.992630896992918
615,736532942,52569997,17727525,132199955,7167937217,4136386212,1617256184,1348494019,34490,3319.26,2988,35327,35327,3365.37,96338979,2213427544,7249,140817696,19405038,2149876722,42994,19150489,122832333,74391958,42281178,726916461,1464158,2137189293,12944,2269211989,0,64,0.4648986666666666,3.348447977193596
616,895705859,52120045,18670060,138220855,7910891328,4605794043,2056166933,1388259531,38142,3678.73,6538,36248,36248,3725.87,100656391,2572915462,23099,154802972,21659514,2345990504,43267,21157952,138761530,87824074,40241732,902399629,1563764,2433135878,30697,2398844714,0,128,0.3393023333333334,4.587911272837301
617,4577945833,174164862,246653905,632498131,24739041843,25319589111,5563828944,1824248165,10,10436.95,1,136842,136842,10436.95,211749792,13263136897,60,668475016,12785065,12326858369,143803,245008151,621465473,583099935,173561557,4576941828,6791418,13276597647,301,12319225794,1,1,10.284980333333332,1.0
618,4586966392,173612629,249802407,635816333,25049556631,25366977788,5733637256,1858128720,1875,10578.35,4,136183,136183,10580.18,208194795,13309693780,120,672433079,12909089,12372610343,132425,248193500,625172311,583145582,173872021,4578099817,7172904,13291445813,296,12323651826,1,2,5.236372333333333,1.964142287564604
